Event,3,description,"A record of every enemy you’ve encountered.
Look forward to meeting undiscovered enemies!"
Event,4,name,Monster Fang
Event,4,description,"The fang of a certain wild beast.
For some reason stores will buy them."
Event,5,name,Monster Scale
Event,5,description,"The scale of a certain wild beast.
For some reason stores will buy them."
Event,6,name,Monster Claw
Event,6,description,"The claw of a certain wild beast.
For some reason stores will buy them."
Event,7,name,Monster Fur
Event,7,description,"The fur of a certain wild beast.
For some reason stores will buy them."
Event,8,name,Monster Feather
Event,8,description,"The plumage of a certain wild beast.
For some reason stores will buy them."
Event,9,name,Gold Merchant Bust
Event,9,description,"A gold statue engraved with the name ""Douzo.""
Maybe you can exchange one for a lovely prize!?"
Event,10,name,Silver Merchant Bust
Event,10,description,"A silver statue engraved with the name ""Kinzo."" Even
if you bring it to a pawn shop, it is unlikely to sell."
Event,11,name,Copper Merchant Bust
Event,11,description,"A copper statue engraved with the name ""Ginzo.""
Maybe it has something to do with a trick...?"
Event,12,name,Pickaxe
Event,12,description,"A well-used pickaxe.
Can be used to clear piles of rocks."
Event,13,name,Bomb
Event,13,description,"Gives off the dangerous scent of black powder. 
Can be used to remove boulders."
Event,14,name,Stern Key
Event,14,description,The key needed to open the stern door.
Event,15,name,Brooch
Event,15,description,"A blue gemstone brooch that had fallen
on the Regnum Pass. The owner is...?"
Event,16,name,Letter
Event,16,description,"A letter written by an old man with the ""Dark Wings""
to his ""grandmother"" in the city."
Event,17,name,Flower
Event,17,description,"A flower bought from a little Marmut girl.
It has a faint and gentle scent."
Event,18,name,Requested Package
Event,18,description,"Luggage requested by a cook from Marmut.
The contents are fresh fruits from Galpos."
Event,19,name,Letter from Sheeda
Event,19,description,"A letter from Sheeda from Sania’s village, addressed to 
Kuda of the Muse Clan."
Event,20,name,Letter to Sheeda
Event,20,description,"A letter from Kuda of the Muse Clan, addressed to 
Sheeda from Sania’s village."
Event,21,name,Jewel of Wishes [Heaven]
Event,21,description,"A jewel obtained at Kelm’s Volcano.
Packed full of fun feelings."
Event,22,name,Jewel of Wishes [Earth]
Event,22,description,"A jewel obtained at the Regnum Cave.
Packed full of sad prayers."
Event,23,name,Jewel of Wishes [Mankind]
Event,23,description,"A jewel obtained at Ashihara Royal Tomb. 
Packed full of feelings for others."
Event,24,name,Vulcan’s Garnet Sword
Event,24,description,"A scarlet sword obtained in the Fluffy Forest.
It seems to have something to do with Vulcan’s swords..."
Event,25,name,Vulcan’s Azure Sword
Event,25,description,"An azure sword obtained at the Celestial Garden.
It seems to have something to do with Vulcan’s swords..."
Event,26,name,Vulcan’s Emerald Sword
Event,26,description,"An emerald sword given by Hartmann. 
It seems to have something to do with Vulcan’s swords..."
Event,27,name,Vulcan’s Quartz Sword
Event,27,description,"A quartz dagger given by Ange’s older brother.
It seems to have something to do with Vulcan’s swords..."
Event,28,name,Vulcan’s Onyx Sword
Event,28,description,"A black sword obtained in Grigori’s Hometown.
It seems to have something to do with Vulcan’s swords..."
Event,29,name,Vulcan’s Sapphire Sword
Event,29,description,"A sapphire sword found in your tent.
It seems to have something to do with Vulcan’s swords..."
Event,30,name,Vulcan’s Prismatic Sword
Event,30,description,"A rainbow sword obtained at Naohs Base.
It seems to have something to do with Vulcan’s swords..."
Event,31,name,Vulcan’s Morganite sword
Event,31,description,"A morganite sword obtained at the Calypso Mine.
It seems to have something to do with Vulcan’s swords..."
Event,32,name,Crimson Crystal
Event,32,description,"A crimson crystal with unknown power.
Can only be used by a limited number of people."
Event,33,name,Ultramarine Crystal
Event,33,description,"An ultramarine crystal stone with unknown power.
Can only be used by a limited number of people."
Event,34,name,Jade Crystal
Event,34,description,"A jade crystal with unknown power.
Can only be used by a limited number of people."
Event,35,name,Wavellite Crystal
Event,35,description,"A wavellite crystal with unknown power.
Can only be used by a limited number of people."
Event,36,name,Dark Crystal
Event,36,description,"A dark crystal with unknown power.
Can only be used by a limited number of people."
Event,37,name,Amber Crystal
Event,37,description,"An amber crystal with unknown power.
Can only be used by a limited number of people."
Event,38,name,Prismatic Crystal
Event,38,description,"A rainbow crystal with an unknown power.
Can only be used by a limited number of people."
Event,39,name,Coral Crystal
Event,39,description,"A pink crystal with an unknown power.
Can only be used by a limited number of people."
DLC,0,name,Ruca: School
DLC,0,description,An alternative outfit for Ruca with a schoolyard theme.
DLC,1,name,Illia: School
DLC,1,description,An alternative outfit for Illia with a schoolyard theme.
DLC,2,name,Spada: School
DLC,2,description,An alternative outfit for Spada with a schoolyard theme.
DLC,3,name,Ange: School
DLC,3,description,An alternative outfit for Ange with a schoolyard theme.
DLC,4,name,Ricardo: School
DLC,4,description,An alternative outfit for Ricardo with a schoolyard theme.
DLC,5,name,Hermana: School
DLC,5,description,An alternative outfit for Hermana with a schoolyard theme.
DLC,6,name,Kongwei: School
DLC,6,description,An alternative outfit for Kongwei with a schoolyard theme.
DLC,7,name,QQ: School
DLC,7,description,An alternative outfit for QQ with a schoolyard theme
DLC,8,name,Ruca: Legacy
DLC,8,description,"An alternative outfit for Ruca in the style
of TOX’s Jude Mathis."
DLC,9,name,Illia: Legacy
DLC,9,description,"An alternative outfit for Illia in the style
of TOD’s Rutee Katrea."
DLC,10,name,Spada: Legacy
DLC,10,description,"An alternative outfit for Spada in the style
of TOD2’s Loni Dunamis."
DLC,11,name,Ange: Legacy
DLC,11,description,"An alternative outfit for Ange in the style
of TOTA’s Natalia L. K. Lanvaldear."
DLC,12,name,Ricardo: Legacy
DLC,12,description,"An alternative outfit for Ricardo in the style
of TOR’s Eugene Gallardo."
DLC,13,name,Hermana: Legacy
DLC,13,description,"An alternative outfit for Hermana in the style
of TOE’s Chat."
DLC,14,name,Kongwei: Legacy
DLC,14,description,"An alternative outfit for Kongwei in the style
of TOTA’s Jade Curtiss."
DLC,15,name,QQ: Legacy
DLC,15,description,"An alternative outfit for QQ in the style
of TOG’s Sophie."
DLC,16,name,Ruca: Idol
DLC,16,description,"An alternative outfit for Ruca that turns him
into a iDOLM{icon:0x4554}R 2 idol."
DLC,17,name,Illia: Idol
DLC,17,description,"An alternative outfit for Illia that turns her
into a iDOLM{icon:0x4554}R 2 idol."
DLC,18,name,Spada: Idol
DLC,18,description,"An alternative outfit for Spada that turns him
into a iDOLM{icon:0x4554}R 2 idol."
DLC,19,name,Ange: Idol
DLC,19,description,"An alternative outfit for Ange that turns her
into a iDOLM{icon:0x4554}R 2 idol."
DLC,20,name,Ricardo: Idol
DLC,20,description,"An alternative outfit for Ricardo that turns him
into a iDOLM{icon:0x4554}R 2 idol."
DLC,21,name,Hermana: Idol
DLC,21,description,"An alternative outfit for Hermana that turns her
into a iDOLM{icon:0x4554}R 2 idol."
DLC,22,name,Kongwei: Idol
DLC,22,description,"An alternative outfit for Kongwei that turns him
into a iDOLM{icon:0x4554}R 2 idol."
DLC,23,name,QQ: Idol
DLC,23,description,"An alternative outfit for QQ that turns her
into a iDOLM{icon:0x4554}R 2 idol."
DLC,24,name,Ruca: Previous Life
DLC,24,description,"An alternative outfit for Ruca in the style
of The Cielan Asura."
DLC,25,name,Illia: Previous Life
DLC,25,description,"An alternative outfit for Illia in the style
of The Cielan Inanna."
DLC,26,name,Spada: Previous Life
DLC,26,description,"An alternative outfit for Spada in the style
of The Cielan Durandal."
DLC,27,name,Ange: Previous Life
DLC,27,description,"An alternative outfit for Ange in the style
of The Cielan Orifiel."
DLC,28,name,Ricardo: Previous Life
DLC,28,description,"An alternative outfit for Ricardo in the style
of The Cielan Hypnos."
DLC,29,name,Hermana: Previous Life
DLC,29,description,"An alternative outfit for Hermana in the style
of The Cielan Vritra."
DLC,30,name,Kongwei: Previous Life
DLC,30,description,"An alternative outfit for Kongwei in the style
of The Cielan Himmel."
DLC,31,name,QQ: Previous Life
DLC,31,description,"An alternative outfit for QQ in the style
of The Cielan Sakuya."
DLC,32,name,Ruca: Professional
DLC,32,description,"An alternative outfit for Ruca in the style
of a medical intern. "
DLC,33,name,Illia: Professional
DLC,33,description,"An alternative outfit for Illia in the style
of a teacher. "
DLC,34,name,Spada: Professional
DLC,34,description,"An alternative outfit for Spada in the style
of a knight. "
DLC,35,name,Ange: Professional
DLC,35,description,"An alternative outfit for Ange in the style
of a nurse. "
DLC,36,name,Ricardo: Professional
DLC,36,description,"An alternative outfit for Ange in the style
of a hunter. "
DLC,37,name,Hermana: Professional
DLC,37,description,"An alternative outfit for Hermana in the style
of a nun."
DLC,38,name,Kongwei: Professional
DLC,38,description,"An alternative outfit for Kongwei in the style
of a assassin."
DLC,39,name,QQ: Professional
DLC,39,description,"An alternative outfit for QQ in the style
of a army officier."
DLC,40,name,Title Pack: Animal Ears
DLC,40,description,"Cute, cool, and everything in between!
A title pack featuring a wide variety of animals ears."
DLC,41,name,Title Pack: Bedhead Hair
DLC,41,description,"Mysterious hair locks popping from the top of your head!
A title pack featuring some charming hairstyles."
DLC,42,name,Title Pack: Glasses
DLC,42,description,"Is it just me or do I feel smarter just putting these on?
A title pack featuring a nice selection of glasses."
DLC,43,name,Level +5 (1)
DLC,43,description,Raises each party member’s level by 5.
DLC,44,name,Level +5 (2)
DLC,44,description,Raises each party member’s level by 5.
DLC,45,name,Level +5 (3)
DLC,45,description,Raises each party member’s level by 5.
DLC,46,name,Level +5 (4)
DLC,46,description,Raises each party member’s level by 5.
DLC,47,name,Level +5 (5)
DLC,47,description,Raises each party member’s level by 5.
DLC,48,name,Level +5 (6)
DLC,48,description,Raises each party member’s level by 5.
DLC,49,name,Level +10 (1)
DLC,49,description,Raises each party member’s level by 10.
DLC,50,name,Level +10 (2)
DLC,50,description,Raises each party member’s level by 10.
DLC,51,name,Level +10 (3)
DLC,51,description,Raises each party member’s level by 10.
DLC,52,name,"300,000 Gald (1)"
DLC,52,description,"Receive 300,000 Gald instantly."
DLC,53,name,"300,000 Gald (2)"
DLC,53,description,"Receive 300,000 Gald instantly."
DLC,54,name,"300,000 Gald (3)"
DLC,54,description,"Receive 300,000 Gald instantly."
DLC,55,name,Grade +200 (1)
DLC,55,description,Receive 200 Grades instantly.
DLC,56,name,Grade +200 (2)
DLC,56,description,Receive 200 Grade instantly.
DLC,57,name,Grade +200 (3)
DLC,57,description,Receive 200 Grades instantly.
DLC,58,name,Grade +500 (1)
DLC,58,description,Receive 500 Grades instantly.
DLC,59,name,Grade +500 (2)
DLC,59,description,Receive 500 Grades instantly.
DLC,60,name,Grade +500 (3)
DLC,60,description,Receive 500 Grades instantly.
DLC,61,name,AP +200 (1)
DLC,61,description,Raises each party member’s AP by 200.
DLC,62,name,AP +200 (2)
DLC,62,description,Raises each party member’s AP by 200.
DLC,63,name,AP +200 (3)
DLC,63,description,Raises each party member’s AP by 200.
DLC,64,name,AP +500 (1)
DLC,64,description,Raises each party member’s AP by 500.
DLC,65,name,AP +500 (2)
DLC,65,description,Raises each party member’s AP by 500.
DLC,66,name,AP +500 (3)
DLC,66,description,Raises each party member’s AP by 500.
DLC,67,name,AP +800 (1)
DLC,67,description,Raises each party member’s AP by 800.
DLC,68,name,AP +800 (2)
DLC,68,description,Raises each party member’s AP by 800.
DLC,69,name,AP +800 (3)
DLC,69,description,Raises each party member’s AP by 800.
DLC,70,name,Red Herbs of Goodness (1)
DLC,70,description,A set of red herbs that greatly improve parameters.
DLC,71,name,Red Herbs of Goodness (2)
DLC,71,description,A set of red herbs that greatly improve parameters.
DLC,72,name,Red Herbs of Goodness (3)
DLC,72,description,A set of red herbs that greatly improve parameters.
DLC,73,name,Cooking Ingredient Pack
DLC,73,description,Contains usefull cooking ingredient for the early game.
DLC,74,name,Adventure Item Pack
DLC,74,description,Contains useful HP and TP battle recovery items.
DLC,75,name,Luxury Item Pack
DLC,75,description,Luxury items pack. 
CodeName,0,name,Combo Beginner
CodeName,0,description,"A title for one who’s performed a 10 hit combo.
The road to being a combo master starts here."
CodeName,1,name,Combo Hobbyist
CodeName,1,description,"A title for one who’s performed a 30 hit combo.
Let’s keep knocking these combos out of the park!"
CodeName,2,name,Combo Expert
CodeName,2,description,"A title for one who’s performed a 60 hit combo.
If you’ve come this far, you can’t back out now!"
CodeName,3,name,Combo Master
CodeName,3,description,"A title for one who’s performed a 100 hit combo.
What an overwhelming onslaught! Bravo!"
CodeName,4,name,Berserker
CodeName,4,description,"Awarded to one who triumphs in the face of 
overwhelming adversity. Battle is your life’s calling."
CodeName,5,name,Swordsman’s Apprentice
CodeName,5,description,"One who’s just acquired a taste for swinging swords.
You’re not there yet, young grasshopper! Keep at it!"
CodeName,6,name,Swordsman
CodeName,6,description,"You can finally call yourself a fully-fledged swordsman.
Make sure you don’t neglect your daily training."
CodeName,7,name,Expert Swordsman
CodeName,7,description,"One who is adept at handling a sword. Now that you’re 
an expert, maybe you should take on an apprentice."
CodeName,8,name,Master Swordsman
CodeName,8,description,"The title given to one who has mastered the sword.
Your swordsmanship is a refined work of art."
CodeName,9,name,Arena Champion
CodeName,9,description,"A title given to one who has won in the arena.
A feat like that inscribes your name in history!"
CodeName,10,name,Culinary Prodigy
CodeName,10,description,"One who has mastered the culinary arts.
The taste of his cooking is subtly exquisite."
CodeName,11,name,Seaside Prince
CodeName,11,description,"No prince worth his salt should stoop to ’swimming.’
""What? Of course I can swim! Wait, stop pushing me!"""
CodeName,12,name,King of the Heavens
CodeName,12,description,"One who has resolved his feelings about his previous life.
""I am me, and Asura is Asura."""
CodeName,13,name,Merchant’s Son
CodeName,13,description,"The only son of the Milda Company.
A reserved boy who prefers books over sports."
CodeName,14,name,Pajama Boy
CodeName,14,description,"A boy who overslept. You might be in a rush, 
but do make sure to properly change your clothes."
CodeName,15,name,The Fierce General’s Incarnation
CodeName,15,description,"His previous life was the Sensus' General Asura.
Will he ever be worthy of that name...?"
CodeName,16,name,Forgetful Boy
CodeName,16,description,"It’s inevitable you’ll forget something eventually.
So make sure you pay attention to your items!"
CodeName,17,name,Dummy Ruca
CodeName,17,description,"A title given to the boy who was
determined to ’tag along.’"
CodeName,18,name,Beloved Boy
CodeName,18,description,"Parents love their children, and vice versa. They 
wait for their son’s return, praying for his safety."
CodeName,19,name,A Timid Boy in Love
CodeName,19,description,"Moved by every action his beloved takes.
His heart harbors naive and unseen worries."
CodeName,20,name,The Serious Investigator
CodeName,20,description,"Someone who properly does what he is told.
If he’s with you, investigations go perfectly."
CodeName,21,name,A Dying Pastime?
CodeName,21,description,"His mind appreciates the view of wabi-sabi, 
albeit its obscurity. ""I want to go into the tomb!"""
CodeName,22,name,Taciturn Boy
CodeName,22,description,"He can’t help but be curious about the state of 
the secret garden. ""I am a boy, after all!"""
CodeName,23,name,Member Number 0001
CodeName,23,description,"A member of the Illia fan club. For some
reason, he ended up as the club's executive."
CodeName,24,name,General Asura
CodeName,24,description,"A title for one who wears a General Asura 
costume. You too can be the great General!"
CodeName,25,name,The Boy Who Forgave
CodeName,25,description,"A title given to one who possesses a forgiving 
heart. He saves the hearts of those who repent."
CodeName,26,name,Boy Without Freedom
CodeName,26,description,"A boy who couldn’t enjoy his free time.
Even so, he harbors no regrets."
CodeName,27,name,Unreliable Knight
CodeName,27,description,"""I might be unreliable, but I’m a knight in her heart.
I will defend her with my life, at any time."""
CodeName,28,name,Well-read Boy
CodeName,28,description,"A title for one who has solved difficult
quizzes. His intelligence deserves praise."
CodeName,29,name,The Boy Who Returned
CodeName,29,description,"One who reunited with his closest friends.
""Thanks for welcoming me back."""
CodeName,30,name,The One Bewitched by Glasses
CodeName,30,description,"One who was possessed by a mighty force within 
the glasses. Is that source a demon, or darkness?"
CodeName,31,name,Magical Girl
CodeName,31,description,"A girl who saves the world using magical powers.
’He’s not a girl’, you say? It matters not!"
CodeName,32,name,Predictable Person
CodeName,32,description,"He still ended up getting in a mess despite being
warned. What is this strange phenomena...?"
CodeName,33,name,Together with Toro
CodeName,33,description,"A very lovely stuffed white cat.
Its favorite food is medium-fatty tuna."
CodeName,34,name,Apprentice Gunner
CodeName,34,description,"Someone who has a hard time handling guns.
She still needs to practice daily."
CodeName,35,name,Gunner
CodeName,35,description,"Grip, frame, muzzle flash.
Her understanding of guns has grown a lot."
CodeName,36,name,Great Gunner
CodeName,36,description,"A girl who became famous among gunmen.
Her name will reverberate throughout the world!"
CodeName,37,name,Legendary Gunner
CodeName,37,description,"A title bestowed to one who can shoot through
anything. ""By anything, I mean anything."""
CodeName,38,name,Supremacy’s Empress
CodeName,38,description,"A title given to one who has dominated the arena.
With this, will she be able to control all of the arena?"
CodeName,39,name,Queen of the Kitchen
CodeName,39,description,"One who has mastered the culinary arts.
Her fickleness makes the taste of her food RNG."
CodeName,40,name,Beach Girl
CodeName,40,description,"A title given to a girl who loves the sea. 
""Damn it! Why didn’t I bring sunscreen?"""
CodeName,41,name,Goddess of Fertility
CodeName,41,description,"""I hate Inanna, but I understand how she felt... 
I won’t let her feelings go to waste."""
CodeName,42,name,Fertility Goddess’ Incarnation
CodeName,42,description,"Although her previous life was Inanna,
she doesn’t even have an ounce of grace."
CodeName,43,name,Chitose Hater
CodeName,43,description,"Meeting face-to-face is bound to bring trouble.
Will the day come when these two can get along?"
CodeName,44,name,"Like Owner, Like Pet"
CodeName,44,description,"If a pet is unreasonable, so is its owner.
Now, which one is more like the other?"
CodeName,45,name,Village Chief’s Daughter
CodeName,45,description,"""Even if I’m like this, I am still the daughter of 
Sania village’s chief. Still, not really that famous."""
CodeName,46,name,Romance Breaker
CodeName,46,description,"In a pragmatic story, she’s the type to break down
all notions of romance. She’s just a realist."
CodeName,47,name,Honest to Her Desire
CodeName,47,description,"A title bestowed to one who is honest with her 
desires. A word of admiration for her recklessness."
CodeName,48,name,Noisy Girl
CodeName,48,description,"Sometimes trivial things get on her nerves.
""It’s because I’m a girl!"""
CodeName,49,name,Wrong Person
CodeName,49,description,"Even if the real person’s not there, it still
feels unpleasant to be mistaken for Chitose."
CodeName,50,name,Slacker
CodeName,50,description,"Even though she uses guns, she still can’t lift
anything heavier than a knife and a fork."
CodeName,51,name,The Destoyer of World?
CodeName,51,description,"""I don’t believe what Chitose says! 
But I can’t shake this horrible feeling..."""
CodeName,52,name,The Girl with a Bleak Future
CodeName,52,description,"A girl with a bleak future. 
""I’m sure they’ll get bigger... eventually!"""
CodeName,53,name,Bad Girl
CodeName,53,description,"An impish girl who’s negative traits include her
crude tendencies and headstrong nature."
CodeName,54,name,Fan Club President
CodeName,54,description,"Formed in opposition to the Chitose fan club. 
""Aim for 1000 members! Got a problem with that?"""
CodeName,55,name,Happy-Go-Lucky
CodeName,55,description,"No matter the situation, make sure to enjoy life!
That’s what it means to be alive."
CodeName,56,name,Free Girl
CodeName,56,description,"A girl who’s certainly earned the title. 
There’s no strings on her, that’s for sure!"
CodeName,57,name,Schoolgirl
CodeName,57,description,"School conquest suits her better than school 
uniforms. Coz her dream is to become a principal."
CodeName,58,name,Miracle Girl
CodeName,58,description,"One who has enough good luck to win a prize in a
single pull. Skill requires luck, but is luck also a skill."
CodeName,59,name,The Girl Who Waited
CodeName,59,description,"The girl who waited for Ruca. ""I can’t say it, 
but I’m happy. Welcome back, you dummy."""
CodeName,60,name,Freeshooter
CodeName,60,description,"It’s important to not tense up when you aim.
""I won’t miss my prey anymore!"""
CodeName,61,name,Messenger
CodeName,61,description,"She delivers words, not letters. ""I won’t have to
worrry about my letters getting eaten if its words!"""
CodeName,62,name,Young Knight
CodeName,62,description,"One who holds a youthful spirit.
Mischevious and rash. ""I’m justice!"""
CodeName,63,name,Knight
CodeName,63,description,"I used to have my hands full looking after myself,
but now I'm beginning to look after others."
CodeName,64,name,Skilled Knight
CodeName,64,description,"One who has persevered through thick and thin.
Justice, Chivalry... I’m starting to understand them now."
CodeName,65,name,Holy Knight
CodeName,65,description,"One who carries the spirit of Noblesse Oblige.
No matter the enemy, he will protect you!"
CodeName,66,name,King
CodeName,66,description,"A title befitting of the arena’s champion. One who has
retaliated against his brothers. Did you see it? My ability!"
CodeName,67,name,Bad Cook
CodeName,67,description,"One who has mastered the culinary arts.
He might look like a delinquent, but he’s one of the best!"
CodeName,68,name,Perverted Prince of Darkness
CodeName,68,description,"A title given to one whose perversness is
as great as a Demon King’s. Paradise is there!"
CodeName,69,name,The Holy Sword That Guides ’til the End
CodeName,69,description,"A person who received power from Durandal.
He and the soul of the holy sword are always together."
CodeName,70,name,Juvenile Delinquent
CodeName,70,description,"Everyone in Regnum knows him as the leader of the
neighborhood gang. You can only carry this title as a child."
CodeName,71,name,The Holy Sword’s Incarnation
CodeName,71,description,"His previous life was the holy sword Durandal.
His swordsmanship is incredible."
CodeName,72,name,Rock-Paper-Scissors Master
CodeName,72,description,"The title of the person who defeated the
rock-paper-scissors master. Is this feat even useful?"
CodeName,73,name,Young Master
CodeName,73,description,"The son of the Belforma family.
""It’s not like I tried to hide it!"""
CodeName,74,name,One Who Worries About Future Love
CodeName,74,description,"Someone who worries about his friend’s love life. He
worries over others more than himself. A true friend."
CodeName,75,name,Noble with Overflowing Elegance
CodeName,75,description,"A delinquent at first glance, but royal blood flows through
his veins. If he shows this side, his elegance is unmatched."
CodeName,76,name,Previous Owner of the Secret Hideout
CodeName,76,description,"""I get that kids like making secret bases, but now mine’s
been changed completely. I got mixed feelings on this."""
CodeName,77,name,Slacker
CodeName,77,description,"""I can read, but I don’t feel like reading books.
I’d rather slack than study."""
CodeName,78,name,Rigged Coin
CodeName,78,description,"Using his wit, he faked the results of the coin toss.
All for the sake of his friend’s love life."
CodeName,79,name,Barrage Master
CodeName,79,description,"A title for the person who defeated the Barrage Master.
A fitting name for one skilled in successive strikes."
CodeName,80,name,Son of Vulcan
CodeName,80,description,"A person who was created to be of good use to people.
And the conclusion of that wish is..."
CodeName,81,name,Perverted Aristocrat
CodeName,81,description,"One who devotes himself to the voices of flowers. Instinct
alone drives him. Such is the life of a man amongst men."
CodeName,82,name,Weird Hat
CodeName,82,description,"The nickname ’Weird hat’ is proof that he’s QQ’s friend.
""I didn’t like it at first, but it’s not too shabby!"""
CodeName,83,name,The Great Thief of the Streets
CodeName,83,description,"Heir to the ’Dark Wings,’ the great phantom thieves of
the century who help the weak and defeat the strong."
CodeName,84,name,Member #0002
CodeName,84,description,"A member of the Illia fan club. Before
you knew it, you were forced to join."
CodeName,85,name,Camaraderie
CodeName,85,description,"Whenever you're in trouble, we'll face it together.
A title bestowed only upon true friends."
CodeName,86,name,Aristocratic Spendthrift
CodeName,86,description,"Even with his extravegant spending, his
wallet was no match for Ange's appetite..."
CodeName,87,name,Ishitori Master
CodeName,87,description,"The title of the person who defeated the Ishitori Master.
""I suck at studying, but I’m a quick thinker."""
CodeName,88,name,The Lost Hat
CodeName,88,description,"Those who have had their hats lost to the wind.
How people will view you depends on your appearance..."
CodeName,89,name,The Boy Who Believed
CodeName,89,description,"""I believed you would return no matter what happened.
Our bonds are unbreakable!"""
CodeName,90,name,Nun
CodeName,90,description,"A woman who serves in a church. 
""Offer thy prayers to Cielo today."""
CodeName,91,name,Priest
CodeName,91,description,"One who is capable of leading the procession. 
""It is time to offer your donations."""
CodeName,92,name,Bishop
CodeName,92,description,"A highly influential person who preaches the doctrine. 
One who guides lost lambs towards salvation."
CodeName,93,name,Archbishop
CodeName,93,description,"A title given to the one who brings forth great salvation. 
""May you gain fortune upon this earth."""
CodeName,94,name,Greatest Achievement
CodeName,94,description,"A title given to the person who dominated the arena. 
Such is the strength of a servant of Cielo... Amazing."
CodeName,95,name,Cuisine Connoisseur
CodeName,95,description,"One who has mastered the culinary arts.
With her first-class tongue, her evaluations are critical."
CodeName,96,name,Sand Angel
CodeName,96,description,"A radiant angel with a dazzling yet self-indulgent body.
Attracting attention on the beach is inevitable!"
CodeName,97,name,Himmel’s Educator
CodeName,97,description,"A person who has received power from Orifiel. 
""I believe this power will save the world."""
CodeName,98,name,Saintess
CodeName,98,description,"A woman who is said to cure any illness or injury. 
One whose heart is eternally merciful."
CodeName,99,name,Wise General’s Incarnation
CodeName,99,description,"Her previous life was the Wise General Orifiel.
Her manner of speech is proof of her superior intellect."
CodeName,100,name,Stubborn Employer
CodeName,100,description,"""Call me stubborn if you wish, I shall stand firm in my
convictions. Even more so if it is to save others."""
CodeName,101,name,Woman who Dealt the Final Blow
CodeName,101,description,"""No matter how much you try to understand the other 
person, it’s meaningless if you don’t remember their name..."""
CodeName,102,name,Sermon Maid
CodeName,102,description,"A woman who has been swept away and became
a maid. ""Even my master won’t overlook this!"""
CodeName,103,name,All-seeing Woman
CodeName,103,description,"A title given to those who have a keen eye. 
Even if Cielo forgives it, she will not tolerate slacking."
CodeName,104,name,Realist
CodeName,104,description,"A practitioner of pragmatism, a tactician’s incarnation.
""What matters most is that we accomplish our objective."""
CodeName,105,name,A Woman with Nothing to Hide
CodeName,105,description,"""Bringing up delicate topics in front of girls is a 
no-no, even if there’s nothing to worry about!"""
CodeName,106,name,Yamato Nadeshiko
CodeName,106,description,"The highest form of praise for a neat
and beautiful woman in Ashihara."
CodeName,107,name,Member #0003
CodeName,107,description,"A member of the Illia fan club. Before
you knew it, you were forced to join."
CodeName,108,name,Cunning Woman
CodeName,108,description,"Not all women in the world are, but being
so might give you an advantage in life."
CodeName,109,name,Free Woman
CodeName,109,description,"A woman who ate as she pleased. Resourcefulness 
is required to keep up with her gluttony."
CodeName,110,name,One With a Discerning Eye
CodeName,110,description,"A title befitting someone who has an eye for beauty.
""It is unacceptable for businesses to prey on the weak!"""
CodeName,111,name,A Burdened Person
CodeName,111,description,"One who hears the voices of the souls wandering in
Lemures Marsh. What burdens does she carry...?"
CodeName,112,name,The Woman Who Welcomes
CodeName,112,description,"A woman who warmly welcomed the one who returned.
With her, there’s always a place to return to."
CodeName,113,name,Binge Eating Champion
CodeName,113,description,"The title given to the winner of the Binge Eating Contest.
Her appetite is as vast as the universe!"
CodeName,114,name,Food Goddess
CodeName,114,description,"A woman who rebuilt a bread pudding shop from the ground up.
Her guidance might be inspired by the god of food himself!"
CodeName,115,name,One Beloved by Glasses
CodeName,115,description,"A woman who was given a present by her past self’s beloved
disciple. These are fashion glasses, so you won’t get dizzy!"
CodeName,116,name,Heavy Drinker
CodeName,116,description,"The title given to the woman who stood until
the very end. ""It was very delicious juice ♪"""
CodeName,117,name,Ballroom Flower
CodeName,117,description,"A woman who became the focus of attention at a ball.
""It was my first time dancing, but I was able to do it well."""
CodeName,118,name,Sniper
CodeName,118,description,"Those who support from behind on the battlefield. Aiming
at a distant target requires a large amount of patience."
CodeName,119,name,Veteran Sniper
CodeName,119,description,"One who wears the scent of gunpowder.
The title of ’Veteran’ befits a man such as this."
CodeName,120,name,Legendary Sniper
CodeName,120,description,"A gunman who can nail distant targets with ease.
A resourceful man who wastes not a single bullet."
CodeName,121,name,Sniper King
CodeName,121,description,"The title of he who has mastered the rifle. If one meets
him on the battlefield, they’d best prepare for death."
CodeName,122,name,Strongest Mercenary
CodeName,122,description,"A title given to the person who dominated the arena.
After the adventure, a fervent offer awaits."
CodeName,123,name,Gourmet Soldier
CodeName,123,description,"One who has mastered the culinary arts.
The day to deliver to the battlefield draws near."
CodeName,124,name,Man of the Sea
CodeName,124,description,"A title given to a beach star. 
You can’t keep your eyes off the back of that underwear!"
CodeName,125,name,Reaper of War
CodeName,125,description,"One who wields the power of Hypnos. ""I will sell my
soul to the Reaper as long as those kids are safe."""
CodeName,126,name,Mercenary
CodeName,126,description,"His services go to the highest bidder.
""I will wag my tail at the enemy, provided they pay enough."""
CodeName,127,name,The Reaper’s Incarnation
CodeName,127,description,"His previous life was the Reaper Hypnos.
Is it his fate to be on the battlefield...?"
CodeName,128,name,Mercenary Who Works for Free
CodeName,128,description,"I may be dissatisfied, but my employer’s command 
is absolute. Just put up with the pro bono."
CodeName,129,name,Dozing Mercenary
CodeName,129,description,"Sometimes, even mercenaries want to rest. 
""I’ll accept a proper scolding afterwards."""
CodeName,130,name,Mr. Dandy
