"Path","Section","#","Name","Japanese","English","LineBreak"
"Twn/02/00.dat","2","12","Young Woman","このブローチ　恋人から貰ったの
見つけてくれてありがとね","My boyfriend gave me this brooch.
Thank you for finding it for me.","TRUE"
"Twn/02/00.dat","2","20","Young Woman","彼が落としたブローチを探してくれたの
やっぱりレグヌム峠に　落ちていたみたい
今度から　落とさないように気をつけなきゃ","I knew I dropped it somewhere in Regnum Pass.
I’ll have to be careful not to drop it again.","TRUE"
"Twn/02/00.dat","3","12","Longshoreman","少し前は　いろんな国から聖女様目当てで
この港に　たくさんの巡礼者がやって来ていたよ
でも　今は……　はぁ………","Pilgrims from all over the world used to come here
to see the Saintess.
But now... it’s... hah...","TRUE"
"Twn/02/00.dat","3","24","Longshoreman","船便が減った影響で　とてもヒマだよ","Without a shipping vessel around, 
I ain’t got much to do.","TRUE"
"Twn/02/00.dat","3","38","Longshoreman","アシハラ行き　空きがあるよ
乗るかい？","I’m heading to Ashihara. I’ve still got some rooms
available, need a ride?","TRUE"
"Twn/02/00.dat","3","42/0","","乗る","Get on","TRUE"
"Twn/02/00.dat","3","42/1","","乗らない","Don’t get on","TRUE"
"Twn/02/00.dat","3","46","Longshoreman","あんたたち　自分の船に乗るか？","You guys want to get onboard my ship?","TRUE"
"Twn/02/00.dat","3","50/0","","はい","Yes","TRUE"
"Twn/02/00.dat","3","50/1","","いいえ","No","TRUE"
"Twn/02/00.dat","3","52","Longshoreman","そうか
乗りたくなったら　また話しかけてくれよ","Alright. Let me know if you change your mind.","TRUE"
"Twn/02/00.dat","3","61","Longshoreman","はいよ
それじゃあ　ご案内～！","Aye, aye. let’s go～!","TRUE"
"Twn/02/00.dat","3","79","Longshoreman","はい　アシハラ行きご案内～！","Aye, aye. Let’s sail to Ashihara～!","TRUE"
"Twn/02/00.dat","4","14","Grandpa","この町の住人のほとんどは農民さ
工業的には王都に遠く及ばんが
食料供給率はどの国にも負けないよ","Most of the residents here are farmers.
Industrially, we’re nowhere near Regnum, but our
food supply is as good as any in the world.","TRUE"
"Twn/02/00.dat","4","17","Grandpa","おっと　そうそう　あんたたち旅人だろ？
良かったらこれ持っていきな
さっき収穫したばかりのキャベツさ","Oh, hey! You guys are travelers, right?
Here, take this if you’d like!
We just harvested this cabbage.","TRUE"
"Twn/02/00.dat","4","21","Grandpa","今回のキャベツは　自信作でな
是非とも　誰かに食べてもらいたくて","I’m very proud of my cabbage, so I’d like someone
to try it!","TRUE"
"Twn/02/00.dat","4","28","Grandpa","この町の住人のほとんどは農民さ
工業的には王都に遠く及ばんが
食料供給率はどの国にも負けないよ","Most of the residents here are farmers.
Industrially, we’re nowhere near Regnum, but our
food supply is as good as any in the world.","TRUE"
"Twn/02/00.dat","4","35","Grandpa","教団が言う　楽園ってどんなもんなんだ？
気にはなるけど　どうも胡散臭いよ","What kind of utopia is this Church talking about?
I’m curious, but it smells fishy.","TRUE"
"Twn/02/00.dat","4","38","Grandpa","聖女様が言うなら　信用はあるけど
目を見て話さない連中が言うとどうにもなぁ…","If the Saintess said it, I’d believe her.
But when it comes to those people who won’t
even look you in the eye...","TRUE"
"Twn/02/00.dat","4","45","Grandpa","王都兵が教団の連中を捜しに来たよ
何人かは捕まったみたいだけど…
教団はなにをしたんだろうな","The Imperial Army came searching for believers.
It looks like they caught some, but...
What did the Church do to them?","TRUE"
"Twn/02/00.dat","5","6","Girl","聖女様なら捕まっちゃったよ…
悪い人なんかじゃないのになんでなの…？
兵士さんたち酷いよ…","The Saintess has been captured...
She’s not a bad person, so why...?
The soldiers are meanies...","TRUE"
"Twn/02/00.dat","5","22","Girl","あっ　聖女様！
あの…良かったら　これ使ってください","Oh, Saintess!
Um... use this if you’d like!","TRUE"
"Twn/02/00.dat","5","26","Girl","聖女様　お暇なときまた一緒に遊んでね","Saintess, please play with me again when
you’re free!","TRUE"
"Twn/02/00.dat","5","40","Girl","聖女様　お暇なときまた一緒に遊んでね","Saintess, please play with me again when
you’re free!","TRUE"
"Twn/02/00.dat","5","49","Girl","ねぇねぇ聞いた？
聖女様　帰ってきたんだって！
聖女様は悪い人なんかじゃなかったんだよ！","Hey, hey! Did you hear!?
The Saintess is back!
She wasn’t a bad person after all!","TRUE"
"Twn/02/00.dat","5","57","Girl","聖女様はとっても良い人なんだよ
前に　わたしの怪我　治してくれたんだ","The Saintess is such a good person.
She healed me when I got hurt before.","TRUE"
"Twn/02/00.dat","6","8","Weapon & Armor Shop","巡礼者かい？
若いのに信心深いなんて　感心だねぇ！","You’re pilgrims? To think that the youth have that 
much faith... Praise be Cielo!","TRUE"
"Twn/02/00.dat","6","27","Weapon & Armor Shop","さぁてと　お祈りでもしようかね
今日も無事に過ごせたのも
聖女様と天の恵みのおかげだよ","Let’s do a prayer, shall we? Thanks be to the 
Saintess and the Grace of Cielo, that we can 
live another day in safety. Amen.","TRUE"
"Twn/02/00.dat","6","42","Weapon & Armor Shop","すべては天の御心のままに　だよ
さぁ　今日も一日　頑張ろうかな！","Anything is possible under the will of Cielo.
Now let’s get on to business, shall we?","TRUE"
"Twn/02/00.dat","7","8","Item & Food Shop","ああ　よく来たね
ゆっくり見ていっておくれ
なんたってどの商品も　天の加護があるからね","Ah, welcome! Take your time to look around.
After all, every product has been blessed.","TRUE"
"Twn/02/00.dat","7","27","Item & Food Shop","聖都ナーオス産の霊験あらたかな一品さ
今買わないと　損だよ","Produced directly in Naohs, the city of miracles!
If you don’t buy now, you’ll be missing out!","TRUE"
"Twn/02/00.dat","7","42","Item & Food Shop","半壊はしてるけど　大聖堂の威容は
いささかも損なわれてはいないよ
これも天の加護だろうねぇ","It’s partly destroyed, but the grandeur of the
cathedral hasn’t been compromised in the slightest. 
It must be another blessing from Cielo.","TRUE"
"Twn/02/00.dat","8","10","Boy","オレ　大聖堂の破壊を目の前で見たんだ
あれが異能者の力なんだね","I saw the destruction of the cathedral with my own
two eyes. That’s the power of a Deviant, isn’t it?","TRUE"
"Twn/02/00.dat","8","13","Boy","みんなが悪魔って言うのも　わかる気がしたよ
だって　悪魔じゃないとあんなこと出来ないもん","I can see why everyone calls them demons,
there’s no way you can do that if you aren’t one.","TRUE"
"Twn/02/00.dat","8","24","Boy","あれれ？
聖女様が帰ってきてる！！","Huhh?
The Saintess is back!!","TRUE"
"Twn/02/00.dat","8","31","Boy","最近　見かける変な人たちって
教団の信者なんだよね","Those strange people we see these days...
They’re members of the Church, aren’t they?","TRUE"
"Twn/02/00.dat","8","34","Boy","なんだか聖女様と違ってイヤな感じがする…
だって　みーんな楽園楽園って言うんだよ
気持ち悪いよ","I don’t like how they’re acting, unlike the Saintess.
They’re all rambling about “Utopia, Utopia.”
It’s disgusting.","TRUE"
"Twn/02/00.dat","8","41","Boy","変な信者たち　みーんな居なくなっちゃった
これで　聖女様が戻ってくれば
この町も　いつも通りになるね","All those weird Church guys are gone.
Now that the Saintess is back, the town’ll be
back to normal.","TRUE"
"Twn/02/00.dat","9","10","Grandpa","巡礼者か？
聖女様なら　この町にはいないよ","Are you a pilgrim? If you’re looking for the
Saintess, she’s not here in this town.","TRUE"
"Twn/02/00.dat","9","13","Grandpa","ここは王都のお膝元だからね
異能者捕縛ナントカ法で
連行されていっちまったのさ","This town is under the Imperial Army’s jurisdiction.
They took her away under some sort of law.","TRUE"
"Twn/02/00.dat","9","16","Grandpa","あんなに良い人を　連れていっちまうなんて
王都の連中はなにを考えてるんだ
他の町にも何人か異能者がいるってのにさ…","How could they take away such a kind-hearted
person? I wonder what the Imperial Army is
thinking? There are a few Deviants elsewhere too...","FALSE"
"Twn/02/00.dat","9","28","Grandpa","聖女様が連行されたなんて
やっぱり　なにかの間違いだったんだよ
王都の連中もわかってるな","The Saintess was taken away. There must be
some sort of mistake. The people in the Imperial
Army should know what they’re doing...","TRUE"
"Twn/02/00.dat","9","36","Grandpa","アシハラは地殻変動で沈みつつあったり
世界の理を無視するかのように
妙な生き物…魔物が増えたり…","Ashihara is sinking due to tectonic movement.
It’s almost as if it defies the laws of nature.
And the number of these strange creatures...","TRUE"
"Twn/02/00.dat","9","39","Grandpa","世界はおかしくなっていく一方さ
本当に今　戦争しなくちゃなんないのか疑問だよ","The world is getting crazier by the minute.
I wonder if we really need to go to war right now.","TRUE"
"Twn/02/00.dat","9","47","Grandpa","北の国テノスのアルベールって人が
休戦に導いたって聞いたよ
彼こそが英雄だね","I heard that a man named Albert from Tenos led
the armistice. He’s quite the hero, isn’t he?","TRUE"
"Twn/02/00.dat","10","10","Young Woman","大聖堂が破壊されてから
そこにいた聖職者たちは
他の町へ散り散りに去っていったわ","After the cathedral was destroyed, the clergy there
scattered and left for other towns.","TRUE"
"Twn/02/00.dat","10","13","Young Woman","今　この町にマトモに信仰心を持ってる人は
もうあんまりいないはずよ","There’s not a lot of decent people of faith in this
town anymore.","TRUE"
"Twn/02/00.dat","10","16","Young Woman","元々教団の信者たちの共同体から
発展して出来た町だからね
これも仕方ないわよね…","It's a shame since this town originally grew from
a community of believers. I suppose there’s
nothing that can be done...","TRUE"
"Twn/02/00.dat","10","28","Young Woman","王都も　かなり押されている様子ね
まさかガラムに　ここまで痛手を負わされる
なんて思ってもいなかったでしょうに","Looks like the Imperial Army is getting pushed
around quite a bit. I’m sure they didn’t expect
Garam to inflict this much damage on them.","TRUE"
"Twn/02/00.dat","10","31","Young Woman","もう王都には　戦争するほどの力は
ほとんどないんじゃないかしら","I’m afraid the Imperial Army doesn’t have the
strength to wage war any longer.","TRUE"
"Twn/02/00.dat","10","39","Young Woman","最近の教団ってなんなのかしら
聖女様が居た頃は　とても良い感じだったのに
今では　薄気味悪いばかりだわ","What is with the Church these days?
It used to be so nice when the Saintess was here.
Now they’re just a bunch of creeps.","TRUE"
"Twn/02/00.dat","10","47","Young Woman","兵を引き上げているところを見ると
王都は　テノスと休戦したみたいね","Judging by the way they’re withdrawing their
troops, I’d say the Imperial Army has made an
armistice with Tenos.","TRUE"
"Twn/02/00.dat","10","50","Young Woman","休戦は誰もが望んでいたこと
敵国の兵士も　王都の兵士も","This armistice was what everyone wanted.","TRUE"
"Twn/02/00.dat","12","10","Worried Man","はぁ……　ごめん
悪いけど　今は誰かと話す気になれないんだ
用があるなら　また来てくれ","Hah... Sorry, but I can’t bring myself to talk with
anyone at the moment.
Come back later if you need me.","TRUE"
"Twn/02/00.dat","12","19","Worried Man","やあ　少年
その後　彼女とはどうだい？","Hey kid, how have things been going with her
after our talk?","TRUE"
"Twn/02/00.dat","12","22","Worried Man","ボクはボクなりに
彼女との距離を縮められるように
頑張ってみるよ","I’ll try my best to get closer to her with my
own methods.","TRUE"
"Twn/02/00.dat","12","28","Worried Man","よし…
彼女との距離を縮められるように　頑張らなきゃ","Okay... I’ve gotta work on getting closer to her.","TRUE"
"Twn/02/00.dat","12","35","Worried Man","はぁ……　ごめん
悪いけど　今は誰かと話す気になれないんだ
用があるなら　また来てくれ","Hah... Sorry, but I can’t bring myself to talk with
anyone at the moment.
Come back later if you need me.","TRUE"
"Twn/02/00.dat","18","16","Grandma","そのアップルパイのレシピはね
あたしの中で　一番のレシピなんだよ
これを作ると　息子たちも大喜びさ","That apple pie recipe is one of the best recipes
I’ve made. My boys love it whenever I make it.","TRUE"
"Twn/02/00.dat","18","24","Grandma","たまには　アップルパイでも作ろうかねぇ
でも　レシピはどこにおいたっけ…
探してみるとするかねぇ","I should make that apple pie every now and then.
But I don’t remember where I put the recipe...
I’ll have to look for it.","TRUE"
"Twn/02/00.dat","19","13","Grandma","トウフステーキ　これが結構うまいんだ
たくさん作って食べるんだよ","Tofu Steaks are pretty good. We make those
pretty often for our meals.","TRUE"
"Twn/02/00.dat","19","21","Grandma","はぁ～　戦争なんて
さっさと終わってくれないかねぇ
物が高くて　たまったもんじゃないよ","Hah～ War...
I wish it would just end, it’s far too costly.","TRUE"
"Twn/02/00.dat","19","24","Grandma","今日も節約　明日も節約
もうずっと　質素な生活を続けているよ","Saving today, saving tomorrow, I’ve been living
frugally for a long time now.","TRUE"
"Twn/02/00.dat","19","27","Grandma","けど　いい加減　うまいものを食べたいよ
なにか　新しいレシピでも考えようかねぇ","But I really want to eat something good.
I think I’ll come up with a new recipe.","TRUE"
"Twn/02/00.dat","20","4","Old Man","この近くの敵はのぅ
毒攻撃をしてくるんじゃよ","The monsters nearby attack with poison.","TRUE"
"Twn/02/00.dat","20","7","Old Man","毒はのぅ　そりゃあもう厄介ものじゃ
なんと　ＨＰが徐々に減少するんじゃ！","Poison is nasty since it will gradually reduce
your HP!","TRUE"
"Twn/02/00.dat","20","10","Old Man","最大ＨＰが高ければ高いほど
減少する値が大きくなるんじゃよ","The higher your maximum HP, the more it
takes away.","TRUE"
"Twn/02/00.dat","20","13","Old Man","ＨＰの減少は１で止まるのでのぅ
戦闘不能になることはないぞ","Luckily, it can’t KO you, it’ll only drop your HP
down to 1.","TRUE"
"Twn/02/00.dat","20","16","Old Man","ああ　一定時間経過で回復するが
ポイズンボトルでも回復できるんじゃ
持っておくと重宝するぞ","You’ll recover after a certain amount of time
has passed, but you can also cure it with a
Poison Bottle. It’s useful to have those on hand.","TRUE"
"Twn/02/00.dat","20","22","Old Man","ほれ　これじゃ
持っていくが良い","Here, take this with you.","TRUE"
"Twn/02/00.dat","20","26","","バトルブックに
「状態異常・毒」が追加されました","“Poison” has been added to the Battle Book!","TRUE"
"Twn/02/00.dat","21","8","Grandma","ペットは　きちんとしつけなきゃダメだよ
それが飼い主の責任さ","Pet owners have a responsibility to train their pets.","TRUE"
"Twn/02/00.dat","21","16","Grandma","この町　キレイだろう？
でも　ちょっと　はずれると
畑がたくさんあるんだよ","Isn’t this town beautiful?
But if you head out of town, you’ll see a bunch
of fields.","TRUE"
"Twn/02/00.dat","21","19","Grandma","やっぱり　自分たちが食べるものは
自分たちで　育てないとね","After all, we do need to grow food to survive,
right?","TRUE"
"Twn/02/00.dat","25","65","Wonder Chef","世界をまたにかけ幸せをお届けする
不思議料理人　ワンダーシェフ！
みなさまのご要望にお答えして　今　見参！","You all demanded it, so I, the wonderful chef, the Wonder Chef, once again make an appearance! And with my arrival, I shall bring joy to the world!","TRUE"
"Twn/02/00.dat","25","70","Wonder Chef","今日は　ハンバーグの作り方を
聞いてもらえませんか？
とても　オススメなんです","How about I teach you my Salisbury Steak recipe this time around? I highly recommend it.","TRUE"
"Twn/02/00.dat","25","74","Wonder Chef","今なら　食材もおつけしますんで
どうか　聞いてくださいぃ～…！","I’ll provide you with the ingredients, so please 
listen carefully.","TRUE"
"Twn/02/00.dat","25","82","Wonder Chef","ありがとうございます！
たくさん食べて　幸せになってください！","Thank you very much! 
Feast and be merry!","TRUE"
"Twn/02/00.dat","25","86","Wonder Chef","それでは　アディオス！　アミーゴ！","ADIOS, Amigos!","TRUE"
"Twn/02/01.dat","0","8","Old Woman","この町の大聖堂は
教団の権威の象徴として作られたんです","The town’s cathedral was built as 
a symbol of the Church’s influence.","TRUE"
"Twn/02/01.dat","0","11","Old Woman","神の恩恵なき今では　信者も巡礼者も減って
維持費も集まらず寂れていました","But without the blessings, there were fewer
believers and pilgrims. The cathedral was
ultimately deserted because of a lack of funds.","TRUE"
"Twn/02/01.dat","0","14","Old Woman","巡礼者の喜捨は貴重な町の収入に
なっていたので　残念です…","It’s a shame because the pilgrim’s donations were
a valuable source of income for the town.","TRUE"
"Twn/02/01.dat","0","26","Old Woman","やはり聖女様は　悪魔ではありませんでした","I knew the Saintess wasn’t a demon.","TRUE"
"Twn/02/01.dat","0","29","Old Woman","大聖堂は壊れていますが
聖女様がいらっしゃれば
いつか　巡礼者も来てくれることでしょう","The cathedral is broken, but with the Saintess
here, I’m sure the pilgrims will come back one day.","TRUE"
"Twn/02/01.dat","0","32","Old Woman","そうなることを祈るばかりです","Or at least I hope so.","TRUE"
"Twn/02/01.dat","0","40","Old Woman","…{variable}毎日　ここで世界の平和を願っても
なにも変わりません
それでも　わたしは祈り続けたいと思います","...Every day I come here and pray for world
peace. Nothing has changed, but I’ll keep praying
nonetheless.","TRUE"
"Twn/02/01.dat","1","4","Church Believer","教団にはなんの力もありません
なにももたらしません","The Church had no power, it couldn’t accomplish
anything.","TRUE"
"Twn/02/01.dat","1","7","Church Believer","しかしマティウス様がいる　今の教団は違います
我らがマティウス様こそ
人々を楽園へと導き　救う者なのです","But with Master Mattheus, the Church has been
reformed. She will be the one to lead our people
to Utopia and save them!","TRUE"
"Twn/02/02.dat","0","4","Hartman","皆様のご無事を　心より祈っております
また　いつでもお立ち寄りくださいませ","I wish you all the best. 
Please stop by again anytime!","TRUE"
"Twn/02/02.dat","0","18","Hartman","皆様　折角ですので
少し休まれていかれますか？
温かい食事もご用意いたします","Why don’t you all take a rest for a while?
I’ll prepare you a hot meal for when you wake up.","TRUE"
"Twn/02/02.dat","0","22/0","","はい","Yes","TRUE"
"Twn/02/02.dat","0","22/1","","いいえ","No","TRUE"
"Twn/02/02.dat","0","26","Hartman","王都は今でも華やかでございますか？
私もベルフォルマ家を思うと
王都が懐かしゅうございます","Is the capital still as gorgeous as it was?
Remembering the times I’ve spent in the Belforma
household brings back such nostalgic memories.","TRUE"
"Twn/02/02.dat","0","29","Hartman","ああ　皆様　折角ですので
少し休まれていかれますか？
温かい食事もご用意いたします","Why don’t you all take a rest for a while?
I will prepare a hot meal for when you wake up.","TRUE"
"Twn/02/02.dat","0","33/0","","はい","Yes","TRUE"
"Twn/02/02.dat","0","33/1","","いいえ","No","TRUE"
"Twn/02/02.dat","0","47","Hartman","世の人々は　忍び寄る危機の影や
それに対して　あなた方のやろうと
していることなど　知りもしないでしょう","Most people in this world are unaware of the
impending danger the world is coming to and how
hard you’re fighting to end it.","TRUE"
"Twn/02/02.dat","0","50","Hartman","やり遂げたあとも
その成果を称える人などおりますまい
ですが　この私めは覚えております","When all is done, it is sad to think that no one will
be able to celebrate your accomplishments.
But I, for one, will always remember.","TRUE"
"Twn/02/02.dat","0","53","Hartman","ところで　皆様　折角ですので
少し休まれていかれますか？
温かい食事もご用意いたします","By the way, why don’t you all take a rest for 
a while? I’ll prepare you a hot meal for when 
you wake up.","TRUE"
"Twn/02/02.dat","0","57/0","","はい","Yes","TRUE"
"Twn/02/02.dat","0","57/1","","いいえ","No","TRUE"
"Twn/02/02.dat","0","76","Hartman","皆様のご無事を　心より祈っております
また　いつでもお立ち寄りくださいませ","I wish you all the best. 
Please stop by again anytime!","TRUE"
"Twn/02/02.dat","0","79","Hartman","おお　そうでした
良ければこちらをお持ちください
きっとお役に立つと思います","Oh, right. If you don’t mind, 
I have something for you. 
I hope you may put it to good use.","TRUE"
"Twn/02/02.dat","0","83","Hartman","それでは皆様　行ってらっしゃいませ","I bid you farewell. Please stop by again anytime!","TRUE"
"Twn/02/02.dat","0","94","Hartman","それでは　行ってらっしゃいませ
皆様のご無事を　心より祈っております
また　いつでもお立ち寄りくださいませ","I bid you farewell. Please feel free to stop by at
any time, and I’ll gladly prepare you warm meals.","TRUE"
"Twn/02/02.dat","0","105","Hartman","左様でございますか
では　良ければこちらをお持ちください
きっとお役に立つと思います","Is that so? 
If you don’t mind, please take this with you.
I’m sure it’ll be useful.","TRUE"
"Twn/02/02.dat","0","109","Hartman","皆様のご無事を　心より祈っております
また　いつでもお立ち寄りくださいませ","I wish you all the best. 
Please stop by again anytime!","TRUE"
"Twn/02/02.dat","0","117","Hartman","左様でございますか
皆様のご無事を　心より祈っております
また　いつでもお立ち寄りくださいませ","Oh, I see. Please accept my apologies. 
I wish you all the best. 
Please stop by again anytime!","TRUE"
"Twn/02/02.dat","1","6","","洗練された剣が飾られている
どこか懐かしさを感じるような…","It’s adorned with a sophisticated sword.
Somehow it feels nostalgic...","TRUE"
"Twn/02/02.dat","1","12","","洗練された剣が飾られている","It’s adorned with a sophisticated sword.","TRUE"
"Twn/02/03.dat","0","21","Cat Pro","君たち　ボクのネコは見つかった？","Have you found my cat?","TRUE"
"Twn/02/03.dat","0","24","Cat Pro","そうか…
ボクも町の隅々を探したけど
見つけられなかったんだ","Oh... I tried looking for him all over the town,
but I can’t seem to find him anywhere...","TRUE"
"Twn/02/03.dat","0","27","Cat Pro","やっぱり町の外に出てしまったのかなぁ？
だと　すると近くの森かなぁ？","Maybe he really did go out of town...? If that’s the 
case then he might be in the forest nearby...","TRUE"
"Twn/02/03.dat","0","35","Cat Pro","ああ…
ネコかわいいなぁネコ","Ahh...
My cat’s a really cute cat...","TRUE"
"Twn/02/03.dat","0","43","Cat Pro","ボクのネコ　ちょっと変わった鳴き方をするけど
かわいいだろ","My cat has a weird meow, but he’s pretty 
cute right?","TRUE"
"Twn/02/03.dat","0","46","Cat Pro","そうそう
反対側にいるのは　ボクの双子の弟なんだ
そっくりだろ？","That guy over there is my twin brother.
We look the same, don’t we?","TRUE"
"Twn/02/03.dat","1","10","Innkeeper","いらっしゃい
聖女様が悪魔だってウワサが立ってから
ガラリと客が減っちゃったよ","Welcome! Since the rumors about the Saintess 
being a Deviant started, business has been pretty 
bad around here.","TRUE"
"Twn/02/03.dat","1","13","Innkeeper","１泊１００ガルドだけど泊まっていく？","It’s 100 gald per night. Would you like to stay? 
","TRUE"
"Twn/02/03.dat","1","21","Innkeeper","さあさあ　壊れちゃいるが
ナーオス名物の大聖堂を一望出来る
ナイスな景観を　ぜひ一度ご覧下さいな","It sure is a shame that our famous cathedral
is in shambles... But Naohs has a lot of
beautiful scenery to enjoy too.","TRUE"
"Twn/02/03.dat","1","24","Innkeeper","１泊１００ガルドだけど泊まっていく？","It’s 100 gald per night. Would you like to stay? 
","TRUE"
"Twn/02/03.dat","1","32","Innkeeper","ようこそおいでませ～！
ウチのベッドは　天の加護に守られておりますよ","Welcome, come in～! Our beds provide protection
and divine comfort.","TRUE"
"Twn/02/03.dat","1","35","Innkeeper","１泊１００ガルドだけど泊まっていく？","It’s 100 gald per night. Would you like to stay? 
","TRUE"
"Twn/02/03.dat","1","43","Innkeeper","どうぞいらっしゃ～い！
ウチの宿は不審者に利用させておりませんから
安心ですよ～","Please come in! No need to worry, our lodgings
don’t accept any suspicious people. ","TRUE"
"Twn/02/03.dat","1","46","Innkeeper","１泊１００ガルドだけど泊まっていく？","It’s 100 gald per night. Would you like to stay? 
","TRUE"
"Twn/02/03.dat","1","81","Innkeeper","では　お部屋にごあんな～い！　と言いたい
ところだけど　お金が足りないみたいだね
また　今度　来てくださいな","Well then, this is where I would show you to your
rooms, but it seems like you don’t have enough 
money. So please come back another time.","TRUE"
"Twn/02/03.dat","2","13","Cat","みぎゃ～ご","Mrrow!","TRUE"
"Twn/02/03.dat","2","21","Cat","みぎゃ～ご","Mrrow!","TRUE"
"Twn/02/03.dat","2","24","","なにか欲しそうにこちらを見ている…","It’s looking at me like it wants something...","TRUE"
"Twn/02/03.dat","3","4","Old Woman","「{variable}憂いの森には　足を踏み入れてはいけない」
と　耳にしたことがあります","You know, folks around here say “never set foot 
inside the Forest of Sorrow.”","TRUE"
"Twn/02/03.dat","3","7","Old Woman","なんでも　１度入ったら出られない
異界の入口だと言われています","They claim that it’s a gateway to another world 
and that none that enter can leave.","TRUE"
"Twn/02/03.dat","3","10","Old Woman","しかし　それはただ迷いやすい森
というだけではないのでしょうか…","But I think it might just be a forest that’s easy to 
get lost in.","TRUE"
"Twn/02/03.dat","4","7","Cat Bro","ああ　困ったなぁ　困ったなぁ
どこに行っちゃったんだろう？","Oh dear, oh dear...
I wonder where she went?","TRUE"
"Twn/02/03.dat","4","11/0","","声をかける","Ask him what’s wrong","TRUE"
"Twn/02/03.dat","4","11/1","","無視する","Ignore","TRUE"
"Twn/02/03.dat","4","17","Cat Bro","町の外に　行っちゃったのかなぁ？
困ったなぁ　困ったなぁ","I wonder if she went outside...?
Oh dear, oh dear...","TRUE"
"Twn/02/03.dat","4","24","Cat Bro","ボクのネコ　ちょっと変わった鳴き方をするけど
かわいいだろ","My cat has a weird meow, but she’s pretty 
cute right?","TRUE"
"Twn/02/03.dat","4","27","Cat Bro","あっ　そうそう
反対側にいるのは　ボクの双子の兄なんだ
そっくりだろ？","Oh, that guy over there is my twin brother.
We look the same, don’t we?","TRUE"
"Twn/02/03.dat","4","35","Cat Bro","ボクのネコ　ちょっと変わった鳴き方をするけど
かわいいだろ","My cat has a weird meow, but she’s pretty 
cute right?","TRUE"
"Twn/02/03.dat","4","38","Cat Bro","あっ　そうそう
反対側にいるのは　ボクの双子の兄なんだ
そっくりだろ？","Oh, that guy over there is my twin brother.
We look the same, don’t we?","TRUE"
"Twn/02/03.dat","5","4","Cat","にぎゃ～ご","Mrraw!","TRUE"
"Twn/02/03.dat","6","5","","トニーの日記がある","Tony’s diary is here.","TRUE"
"Twn/02/03.dat","6","9/0","","トニーの日記２を読む","Read Tony’s diary part 2","TRUE"
"Twn/02/03.dat","6","9/1","","読まない","Don’t read","TRUE"
"Twn/02/03.dat","6","11","","トニーの日記２","Tony’s diary part 2.","TRUE"
"Twn/02/03.dat","6","14","","『{variable}箱に眠りしは
　宝か？　災いか？　それとも　希望か？』","“What lays within this chest?
   Treasure? Misfortune? Or is it Hope?”","TRUE"
"Twn/02/03.dat","6","17","","やっとナーオスへ辿りついた
レグヌムからナーオス
そこまで遠い道のりではないが　苦戦した","At long last, I’ve finally reached Naohs. The route
between the two weren’t far, but it was a close
call.","TRUE"
"Twn/02/03.dat","6","20","","途中　少年たちが魔物と戦っていたが
加勢はせず　すかさず身を隠し先を急いだ","En route, I saw a group of kids fighting a monster
alone. I immediately hid myself and hurried 
onward.","TRUE"
"Twn/02/03.dat","6","23","","すまない　少年　少女…と謎の生き物
俺は………頭脳派なんだ","I’m sorry, kids... and mysterious monster...
Unlike you, I’m quite smart.","TRUE"
"Twn/02/03.dat","6","26","","生き残るためには　仕方のないこと
そう割り切って歩みを進めた","I’ve decided to go ahead instead of risking my life
and dying this early.","TRUE"
"Twn/02/03.dat","6","29","","道中　宝箱を見つけるも
魔物が近くを徘徊していて
残念ながら取ることはできなかった","I found a few treasure chests along the way, but 
regrettably I was unable to take them because
there were monsters prowling nearbly.","TRUE"
"Twn/02/03.dat","6","32","","もう一度言っておくが　俺は頭脳派なんだ
決して戦えない訳じゃないんだからな？","Let me make things clear, I might be smart, but
that doesn’t mean that I can fight, alright?","TRUE"
"Twn/02/03.dat","6","35","","あの宝箱とは　縁がなかったということだろう
悔しいが　俺はその場を後にした","It’s vexing, but I probably was never meant to 
open those chests... And so I left.","TRUE"
"Twn/02/03.dat","6","38","","そして俺は　東の地へと向かった
　　　　　　　　　　　悔恨たる冒険家トニー","Onwards, towards the eastern lands.
　　　　　　　　- Tony, A Repenting Adventurer","TRUE"
"Twn/02/03.dat","6","44","","トニーの日記がある","Tony’s diary is here.","TRUE"
"Twn/02/03.dat","6","48/0","","トニーの日記２を読む","Read Tony’s diary part 2","TRUE"
"Twn/02/03.dat","6","48/1","","トニーの日記４を読む","Read Tony’s diary part 4","TRUE"
"Twn/02/03.dat","6","48/2","","読まない","Don’t read","TRUE"
"Twn/02/03.dat","6","50","","トニーの日記２","Tony’s diary part 2.","TRUE"
"Twn/02/03.dat","6","53","","『{variable}箱に眠りしは
　宝か？　災いか？　それとも　希望か？』","“What lays within this chest?
   Treasure? Misfortune? Or is it Hope?”","FALSE"
"Twn/02/03.dat","6","56","","やっとナーオスへ辿りついた
レグヌムからナーオス
そこまで遠い道のりではないが　苦戦した","At long last, I’ve finally reached Naohs. The route
between the two weren’t far, but it was a close
call.","TRUE"
"Twn/02/03.dat","6","59","","途中　少年たちが魔物と戦っていたが
加勢はせず　すかさず身を隠し先を急いだ","En route, I saw a group of kids fighting a monster
alone. I immediately hid myself and hurried 
onward.","TRUE"
